Comment,log_Words_Headline,log_Words_Comment,Stars_geq4_TF
"Eon wird immer wiederlicher . Ich warte schon seit Februar auf meine Endabrechnung , mehrmalige anrufe immer wieder erfolglos Interne Mitteilungen bleiben ohne Antwort . Schlecht Deutsch Sprechende Mitarbeiter die niemand versteht. Nie wieder EON",1.3862943611198906,3.555348061489413,0
"Leicht überschaubar, selbsterklärend",0.6931471805599453,1.0986122886681098,1
innerhalb eines Tages nach Zählereingabe die Jahresrechnung (ausführlich)  erhalten,0.0,2.302585092994046,1
"Ich bin Jahrzehnte langer Kunde bei EON, aber was ich in diesem Jahr an negativer Erfahrung sammeln musste ist echt unfassbar. - Jahresabrechnung fürs letzte Jahr bis heute nicht bekommen.- telefonische Erreichbarkeit teils schwierig.- Bewusstes oder unwissentliches Belügen des Kunden. Mehrfach wurde mir gesagt ich bekomme die Rechnung in einer Woche oder sie bekommen Ihre Rechnung bis Morgen, bis ich dann nach dem, keine Ahnung wievielten Anruf, nach 1 Stunde und 17 Minuten mit der Rechnungsstelle verbunden wurde und der Kollege am Telefon sagte, das keiner sagen kann wann ich die Rechnung bekommen werde. Wie gesagt bis heute habe ich keiner Abrechnung erhalten, obwohl diese im Februar fällig wäre!- Kontakt über das online Portal aufnehmen lohnt sich nicht. Nachrichten werden mit Vorgefertigte Antworten beantwortet, oder sogar auf erledigt gesetzt, obwohl es nicht einmal zu einem Kontakt kam. Kundenfreundlich geht anders. Das musste mal gesagt werden. Einige Mitarbeiter verstehen einen nicht, vermutlich weil sie die Deutsche Sprache nicht ganz beherrschen,  was sicherlich auch zu fehlaussagen führt. Ich werde sobald es mir Möglich ist zu einem Anbieter vor Ort wechseln.",1.9459101490553128,5.187385805840755,0
"Alles schnell, einfach und unkompliziert.. top",0.6931471805599453,1.791759469228055,1
Wir haben jetzt die 3 Schlussrechnung bekommen und sie ist jedes mal nach oben korrigiert. Mittlerweile wird uns der 8fache Verbrauch des tatsächlichen Zählerstands in Rechnung gestellt.,0.0,3.295836866004329,0
Gute Übersicht und einfaches ändern von zum Beispiel der Abschlagszahlung. Auch finde ich es gut das eine Info per E- mail über neue Anschreiben informiert.,0.6931471805599453,3.218875824868201,1
telefonisch erreichbar und gutes Personal,1.3862943611198906,1.6094379124341005,1
Ist ja schön das ihr den Abschlag erhöht .,1.9459101490553128,2.19722457733622,1
Das Menü ist sehr übersichtlich in man gelangt schnell zu den gesuchten Themen. In meinem Fall die Zählerstandsmeldung. Auch das sofortige Feedback ist gut um zu wissen das alles funktioniert hat.,0.0,3.4339872044851463,1
"Das Kundenportal ist gut strukturiert. Melden zum Zählerstand oder Abschlagsänderungen sind einfach und schnell durchzuführen.Leider aber auch eine negative Erfahrung. Bei Telefonaten zum Thema Vertragsänderung wird man von einem zum anderen Telefonisten verbunden. Die Wartezeiten sind sehr lang. Stellt man die Frage zur Vertragsänderung schriftlich, kommt sehr schnell die automatische Rückmeldung ""erhalten"". Aber die Antwort nicht oder erst manchmal nach vielen Tagen. Schade!",0.0,4.143134726391533,1
Mein Anliegen wurde fast immer zu meiner Zufriedenheit gelöst.,2.079441541679836,2.19722457733622,1
"Habe 3 mal eine Anfrage zu meiner Jahresabrechnung gestellt. 2 Mal bekam ich eine automatische Mail, die mir nicht weiter geholfen hat. Meine dritte Anfrage wurde erst gar nicht beantwortet und in der Postbox als erledigt markiert.",1.3862943611198906,3.610917912644224,0
"Übersichtlich , verständlich und leicht zu handhaben",0.6931471805599453,1.9459101490553128,1
"Einfach, schnell und komplikationslos.",0.0,1.3862943611198906,1
Einfach Zählerstand abgeben fertig.,0.6931471805599453,1.3862943611198906,1
Die Zählerstandseingabe und die Abschlagsänderung hat bestens funktioniert.,0.6931471805599453,2.079441541679836,1
"Ist alles einfach zu bedienen. Mann hat dadurch mehr Freiheiten beim mitentscheiden wie, wann, und wie viel man bezahlt.",1.6094379124341005,2.9444389791664403,1
"Ich bin zufrieden,war schnell",0.0,1.3862943611198906,1
"Einfach, schnell und problemlos",0.0,1.3862943611198906,1
Problemlose Übermittlung des Zählerstandes,0.0,1.3862943611198906,1
Alles!Ich habe keine Lust mehr darüber groß zu Diskutieren.,0.0,2.19722457733622,0
Super. Das ist sehr bequem.,0.0,1.6094379124341005,1
Ich kann  alles erledigen👍🏻👍🏻,1.791759469228055,1.6094379124341005,1
Einfachstes übermitteln des Zählerstandes.,1.0986122886681098,1.3862943611198906,1
"Ablesen, Zählerstand digital eingeben, fertig. Einfach und schnell erledigt.",0.0,2.19722457733622,1
Der firma ist gut und sehr freundlich. Ich wunsch ihnen alles gute und weiter machen.,1.6094379124341005,2.70805020110221,1
Alles super ! Leicht zu handhaben die App,0.6931471805599453,2.079441541679836,1
Hat alles wunderbar geklappt mit dem Tarifwechsel.,1.791759469228055,1.9459101490553128,1
Sie brauchen nur meine Telefongespräche anzuhören die ja aufgenommen werden vom 06.08.bis22.08.G.J.Rappe,1.6094379124341005,2.4849066497880004,0
Unkopliziert und schnell,0.0,1.0986122886681098,1
Bin sehr zu Frieden,1.0986122886681098,1.3862943611198906,1
Hallo Es ist alles einfach und leicht zu bedienen,0.6931471805599453,2.19722457733622,1
Ich habe bislang sehr Erfahrungen mit Ihnen gemacht. Insbesondere war der Telefon-Support exzellent.,1.791759469228055,2.5649493574615367,1
"Macht alles relativ einfach, abschlagshinweis oft etwas unrealistisch.  Telefonnummer für Fragen wäre dringend notwendig.",1.3862943611198906,2.70805020110221,1
"Meine Angabe des Zählerstands wurde nicht akzeptiert, mit der Begründung, er sei unplausibel. Der Zählerstand weicht in der Tat von dem erwarteten Ergebnis ab, das hat aber seine Gründe: neue Heizung, verschiedene Maßnahmen zur Wärmedämmung. Warum vertrauen Sie dem Kunden nicht? Warum enthält Ihr Formular keine Rubrik, mit der die mangelnde Plausibilität aufgeklärt werden kann?",1.6094379124341005,4.007333185232471,0
"Gefallen hat mir die klare, übersichtliche Oberfläche",1.6094379124341005,1.9459101490553128,1
Die Mitarbeiterin hat sehr gut mein Problem gelöst. Danke.,1.791759469228055,2.19722457733622,1
Übersichtliche Website.Logischer Aufbau,0.6931471805599453,1.0986122886681098,1
"Fachlich kompetent, freundlich,hilfsbereit.Hier ist man gut aufgehoben",1.0986122886681098,1.9459101490553128,1
"einfacher und unkomplizierter Strom- und Gaswechsel. Sehr gute EON Seite, Preise auf EON-Seite meist teurer als auf Preisvergleichsportal.",1.3862943611198906,2.8903717578961645,1
Die Kommunikation ist aufgrund Sprachbarrieren ihrer Mitarbeiter oft schwierig. Es ist fast unmöglich jemanden zu erreichen,1.3862943611198906,2.772588722239781,0
"Warten Sie einen ganzen Monat auf den Stromanschluss !!! Ich sitze ohne Strom, ich kann keine Mahlzeit kochen!!! Warum so lange? Ziehen Sie diese Kabel manuell aus dem Büro? Tvk kann nicht sein, Sie müssen etwas am Timing der Verbindung ändern!",1.9459101490553128,3.713572066704308,0
"Top Abwicklung, einfacher geht es nicht !!",1.0986122886681098,1.9459101490553128,1
Die Preisgestaltung.,0.6931471805599453,0.6931471805599453,1
"Schlechtester Kundenservice. Miese Maschen. Sind der Meinung, dass man Preisanpassung durch die Medien erfahren muss. Mieser Grundversorger. Unfähige Menschen und keine Antwort auf Email. Per Telefon sind nur unfähige Menschen zu erreichen.",0.6931471805599453,3.4657359027997265,0
"die Anmeldung klappte gut aber ohne richtige Bestätig. Telefonisch sehr freundlich bestätigt, dass meine Anmeldung angekommen sei aber leider bis jetzt noch keine Vertragsbestätigung.",1.791759469228055,3.1780538303479458,1
"Ich hatte am 15.08 einen Stromvertrag bei E.ON abgeschlossen und gleichzeitig meine alten Lieferanten gekündigt. Da ich recht schnell ein neues Angebot meines alten Lieferanten bekommen habe, welches besser ist als die bei E.ON, entschied ich mich den Abschluss am selbigen Tag (15.08) auch zu widerrufen.Auf diesen Widerruf habe ich bis heute keine Rückmeldung erhalten. Telefonisch kann man mir nicht weiterhelfen. Der Vertrag wurde einfach angelegt.Abschluss funktioniert schnell, sobald dann etwas nicht in E.ON's Interesse liegt, wird man ignoriert.",1.3862943611198906,4.3694478524670215,0
"Ich kann noch nichts sagen, ich wechsle erst am 01.09.2023, aber entschieden habe ich mich für E.ONweil sie günstige Bedingungen haben.",0.6931471805599453,3.044522437723423,1
Es ist sehr einfach den Zählerstand einzugeben oder eine Abschlag Änderung im Kundenportal vorzunehmen. Wird zeitnah umgesetzt und angezeigt.,1.3862943611198906,2.9444389791664403,1
"Ich bin sehr zufrieden - es ist eine gute Einrichtung, dass ich zwischendurch mal meinen Zählerstand ablesen und gleich an EON weiterleiteten kann. Toller Service - danke",1.3862943611198906,3.295836866004329,1
Informationen über meinen Vertrag und dessen Änderungen per online super,1.6094379124341005,2.302585092994046,1
Erstklassiger Service. In 5 Minuten war der Liefervertrag telefonisch und dazu paralell online abgeschlossen. So stellt man sich eine digitale Welt vor.,0.6931471805599453,3.091042453358316,1
Schnelle und einfache Eingabe.Sehr gute Übersicht.,1.3862943611198906,1.791759469228055,1
Eon ist ein verlässlicher Partner für die Energie,1.3862943611198906,2.079441541679836,1
"übersichtliche App mit allen nötigen Informationen und der Möglichkeit, den Zählerstand unkompliziert einzugeben.",0.0,2.5649493574615367,1
Die Eingabe des Zählerstandes und die Änderung des Abschlages war für mich ohne Probleme zu bewältigen.Ausserdem ist der Login-Breich für mich sehr übersichtlich gestaltet!,1.791759469228055,3.1780538303479458,1
Der Wechsel vom Grundversorger zu EON klappte ohne Probleme. War früher schon einmal EON-Kunde und war damals schon zufrieden mit dem Service.,1.0986122886681098,3.091042453358316,1
Der Service und die Abrechnungskonstellation sind ausgezeichnet.,1.3862943611198906,1.9459101490553128,1
"Ein Stern ist zu viel. Man erreicht NIE jemanden, spricht nur mit der KI und wir haben keinerlei Rückmeldung hinsichtlich eines Vertrages. Unverschämt und unseriösWie kann man demzufolge mit einem Menschen sprechen? Andernfalls folgen rechtliche Schritte",1.6094379124341005,3.58351893845611,0
Top und sehr gut in der Benutzung einfach.,1.9459101490553128,2.079441541679836,1
"Info gut. einfache Eingabe,",0.6931471805599453,1.3862943611198906,1
"Klarer, leicht verständlicher Aufbau des Kundenportals",0.0,1.791759469228055,1
Ich hatte eine kleine Umstellung im Abschlag … wurde schnell aufgenommen und bestätigt…,1.791759469228055,2.5649493574615367,1
Sehr schnell zu rechnen für zukünftige Stromverbrauch.,1.791759469228055,1.9459101490553128,1
mir war die Abschlagszahlung in der Berechnung nicht plausibel,1.791759469228055,2.19722457733622,0
Schnelle und professionelle Bearbeitung der Anträge,1.3862943611198906,1.791759469228055,1
"Einfach erklärt, zuverlässiger Vertragspartnerunkomplizierte Abschlagszahlungsänderung",0.6931471805599453,1.6094379124341005,1
Die Internetseite ist sehr übersichtlich.,0.0,1.6094379124341005,1
"Habe vier Tage lang versucht anzurufen, weil ich noch etwas klären wollte.  Aber keine Chance bei der Hotline durch zu kommen. Mal gespannt, wie das so weitergeht",1.6094379124341005,3.332204510175204,0
"Es erfolgte ein Anrufversuch auf Grund einer Anfrage aus Juni 2023, anschließend wurde der Vorgang geschlossen Ohne das ein Kontakt hergestellt wurde …. Mein Anliegen ist nicht beantwortet",1.791759469228055,3.332204510175204,0
"Unser Zähler hat zwei Zahlen. Sie könnten dazuschreibn, welche von den beiden Werten Sie wissen möchten.",1.3862943611198906,2.772588722239781,0
Meine Freundin hat mir befohlen zuE.on gehen ist sehr zufrieden.,1.791759469228055,2.302585092994046,1
Ich könnte den Abschlag nicht richtig ändern.,0.6931471805599453,1.9459101490553128,0
"Schnelle Bearbeitung und Umsetzung, freundliche information",1.791759469228055,1.791759469228055,1
"Ein hinzufügen von einem neuen Vertrag sollte nach Tagen gehen, bis heute immer noch nicht. Selbst per Mail geht es nicht, man sollte schon Reagieren wenn es heisst ""bitte melden Sie es per Mail wenn es nicht klappt""",1.791759469228055,3.6375861597263857,0
"Ich war bis 31.05.2023 Abnehmer von eon Strom. Die ersten Jahre gab es keine Beanstandungen. Diese begangen mit der Jahresabrechnung vom 6.9.2022 und ziehen sich bis aktuell hin. Zunächst wurden falsche Zählerstände angesetzt ( geschätzt ) auch nach Korrektur mittels Bildern der Zählerstände kam bis heute kein Ergebnis zustande. Nach meinem Widerspruch gegen die Jahresabrechnung begann eine Serie von Mahnungendie jeder Grundlage entbehrten. Mit jedem weiteren Widerspruch änderten sich die angemahnten Beträge. Mit Schreiben vom11.4.2023 wurde dann, aus dem laufenden Betrag heraus, der Tarif von 26,18cent auf 56,21cent erhöht. Meine Reklamationen blieben trotzdem unbearbeitet. Ich kündigte dann zum 31.5.2023 und erhielt eine Endabrechnung welche nachweisbar falsche weil zu geringe mtl. Abschläge berücksichtigte, z.B. 34,00€ statt tatsächlich gezahlten 44,00€, Es ergab sich nach Berechnung von eon ein Restbetrag von 8,54€. Weitere Mahnungen erhielt ich zwar nicht mehr, jedoch ergab sich nach Berücksichtigung der tatsächlich von mir gezahlten mtl. Abschläge ein Guthaben von 68,48€. Trotz bisher zweifach erfolgte Mahnungen bekomme ich von eon keine Reaktion, ich habe zwischenzeitlich ein Mahnverfahren gegen eon eingeleitet, aber auch dieser, an sich schon skandalöse Vorgang, scheint bei eon keinen zu interessieren.noch nie habe ich in Zusammenarbeit mit einem großen und, wie man meinen sollte, renommierten Unternehmen derart verworrene Strukturen erlebt wie bei eon. Ich warte weiterhin auf das von mir zuviel überwiesene Geld. Ich kann nur jedem Verbraucher dringend von einer Zusammenarbeit mit eon abraten.Update!!!Es ist bezeichnend, dass e.on im Hinblick auf meine Bewertung eine "" automatisierte "" Antwort gibt. Ich werde auf den Kundenservice verwiesen, bei de ich schon gefühlt hunderte Stunden in der Warteschleife verhindert bin.Dieser Hinweis ist an Zynismus nicht zu übertreffen, welchen Respekt bringt man den Kunden von e.on entgegen, keinen. Ein ganz schreckliches Gebaren, es sollte niemand mit diesem Anbieter einen Vertrag abschließen, unseriös.",1.3862943611198906,5.499,0
Ich bin seit 02.08.23 angemeldet Strom liefern wünsch Datum  war 15.08.23 bis heute hab kein Strom zuhause danke.,1.791759469228055,2.9444389791664403,0
Guts Portal wo man alles leicht findet und eingeben kann. Schnelle Antworten oder Hilfe.,1.9459101490553128,2.6390573296152584,1
Sehr unkompliziert. Gute Menü Führung. Leider ist der Abschlag nur nach oben anpassbar.,0.6931471805599453,2.5649493574615367,1
Der Eon kam mit dem günstigeren Angebot an bestand kunden,2.4849066497880004,2.302585092994046,1
"Intuitive Bedienung, gleichwohl könnte die App noch etwas übersichtlicher sein. Toll wäre, wenn die App den Verbrauch mit dem Abschlag vergleicht und einem mitteilen könnte, ob Anpassungen erforderlich sind. Das ist technisch möglich.",0.6931471805599453,3.49650756146648,1
Der Wechsel unseres Stromvertrages in die neue Wohnung verlief unkompliziert. Der Neuabschluss eines Gasliefervertrages ebenfalls.,2.4849066497880004,2.70805020110221,1
Die Digitalisierung schreitet voran und das ist auch gut so,1.6094379124341005,2.302585092994046,1
App ist gut erklärend und übersichtlich. Service super freundlich.,1.6094379124341005,2.19722457733622,1
Ich warte immer noch auf ihre Antwort  auf mein Ein-Schreiben vom 18.08.2023,2.079441541679836,2.5649493574615367,0
Eingabe war schnell und einfach.,0.6931471805599453,1.6094379124341005,1
"Großes Unternehmen, welches nicht so schnell Insolvenz anmelden wird, gute Tarife",0.6931471805599453,2.3978952727983707,1
Schneller Korrektur antworten Einloggen,1.6094379124341005,1.3862943611198906,1
Bin bis jetzt zufrieden wegen Umzug die neuen Daten Bearbeitung in mein eon haben nicht funktioniert musste email immer schreiben lange Bearbeitung Zeit deswegen 1stern Abzug,1.9459101490553128,3.258096538021482,1
Schnell und einfach Zählerstand vermitteln und sofort neuer Abschlag berechnet,1.0986122886681098,2.302585092994046,1
"Der Wechsel verlief erstmal reibungslos. Bin von der Gestaltung des Kundenkontos auf der Webseite und von der mobilen App positiv überzeugt.Mal sehen wie es weiter laufen wird mit der Versorgung, Kundenbetreuung, Zählerstand einreichen, Abrechnungen usw. Es gibt nämlich noch viele Aspekte, die ich als Kunde noch nicht miterlebt habe.",1.3862943611198906,3.8918202981106265,1
"Wie bereits in der Vergangenheit diesmal wieder ein völlig unkomplizierter Wechsel zu Eon-Strom. Über das Kundenportal ""Mein Eon"" einfach, schnell und übersichtlich alles verwalten, super!",1.791759469228055,3.218875824868201,1
"Leider musste ich feststellen das die Gasabrechnung viel zu hoch war sowie die Monatlichen Abschläge, da EON auf meine Briefe nicht Geantwortet hat, sahen  wir uns  gezwungen die Verbraucherberatung in Anspruch zu nehmen. Die sich mit EON in Verbindung gesetzt hat um diesen Fehler zu korrigieren .Ich kann nur jeden Raten bei Unstimmigkeiten diese Hilfe an zu nehmen. Danke an die Verbraucherberatung es ist für den Verbrauchen ein Glück das es euch gibt.",1.791759469228055,4.31748811353631,0
Der Wechsel von einem anderen Anbieter zu Eon hat reibungslos funktioniert. Ein hat sich um alle Formalitäten gekümmert. Sehr angenehm,1.791759469228055,2.995732273553991,1
"Am Anfang TOP.Alles ohne Probleme.Dann wurde mir ein neuer Vertrag mit günstigere Kondition angeboten.Ich habe angenommen.Dann las ich nur 3 Monate lang:Sie brauchen nichts zu tun Ihr Vertrag wird bestätigt.Eine Nachfrage per Kontaktformular blieb 4 Wochen unbearbeitet, dann ohne Antwort als erledigt markiert.Zur Info eine andere Anfrage (Zeitgleich) wurde sofort durch Anruf von EON erledigt.Dann schaue ich noch einmal rein und der neue Vertrag wurde storniert, ohne Grund, ohne Info!!Eine Nachfrage per Kontaktformular wurde nach ein paar Stunden schon als erledigt markiert.Nein Danke EON!",1.6094379124341005,4.430816798843313,0
Ein Unternehmen in dieser Größenordnung funktioniert scheinbar reibungslos...weiter so !!!,1.6094379124341005,2.302585092994046,1
schnell und problemlos,0.6931471805599453,1.0986122886681098,1
Alles einfach und übersichtlich zu bedienen. Es fällt mir kein Verbesserungsvorschlag ein,1.3862943611198906,2.4849066497880004,1
Der Vorgang war Übersichtlich und einfach zu handhaben.,1.0986122886681098,2.079441541679836,1
"EON, nein danke.EON verhindert den Stromanbieterwechsel durch nicht korrekte Kündigungstermine, außerdem ist die Erreichbarkeit bei EON sehr schlecht.",1.0986122886681098,2.8903717578961645,0
"Ich habe meinen Vertrag bei Eon via Kündigungsformular zum Vertragsende gekündigt. Mindestvertragslaufzeit ist der 30.09.2023. Jetzt hat mir Eon einfach per E-mail zum 24.08.2023 einseitig gekündigt, was leider nicht korrekt ist! Da es sich noch um einen Altvertrag mit 24 Monaten Preisgarantie handelt, will mich Eon anscheinend aus dem Vertrag so früh wie möglich haben. Aktueller Preis 5,83 ct/kWh. Mehrmaliges Anrufen bei der Hotline hat keine Lösung gebracht. Am Telefon wurde einem nur gesagt man sollte eine Email schreiben, weil das Problem anders nicht gelöst werden kann. Die E-mails werden aber erst gar nicht beantwortet. Also falls jemand zu viel Lebenszeit hat oder sonst nicht weiß was er den Tag über machen soll, kann gerne Eon Kunde werden, die werden schon ein Problem verursachen und dann hat man ein paar Tage auch wieder was zu tun.",1.9459101490553128,4.912654885736052,0
"Kritik wird nicht beachtet, geschweige, dass man überhaupt eine Antwort bekommt. Die Abschlussrechnung mit einem Guthaben über 2000 Euro wurde noch immer nicht erstellt. Abzockerverein! Ich werde nie wieder einen Vertrag bei der EON abschließen.",1.3862943611198906,3.555348061489413,0
Bis jetzt kann ich mich nicht beklagen. Warte was noch auf mich zukommt. Dann wird sich vieleicht meine Erfahrung ändern,1.6094379124341005,2.995732273553991,1
Der Wechsel zu EON lief zu meiner Zufriedenheit ab. Schon am 2ten Tag nach der Bestellung erhielt ich die Kündigungsbestätigung vom bisherigen Anbieter. Bis zur Belieferung dauert allerdings noch etwas,1.9459101490553128,3.4011973816621555,1
Immer eine sehr schnelle Abwicklung aller Transaktionen. Faire Angebote.,1.6094379124341005,2.19722457733622,1
"Ich habe für die Anmeldung von Strom nach meinem Umzug in ein Senioren Wohnpark eine falsche Zählernummer von der Verwaltung genannt bekommen.Als ich die Korrektur bei Ihrer Hotline veranlassen wollte wurde mir gesagt dass eine Änderung der Zählernummer nicht möglich sei. Es muss einer neuer Vertrag geschlossen werden und der falsche Vertrag müsste storniert werden. Der neue Vertrag hat sofort geklappt. Die Stornierung müsse ich schriftlich veranlassen. Das habe ich auch gemacht, aber nichts weiter gehört nur die Abschläge wurden weiter eingezogen. Jetzt soll ich nach der ""Schussabrechnung"" 76 € bezahlen...Das hat mit Service wenig zu tun.Ich bin sehr enttäuscht und werde bei nächster Gelegenheit den Stromanbieter wechseln",2.3978952727983707,4.68213122712422,0
"e.on hat mir nach meinem Umzug, den ich wie auf der e.on Website beschrieben gemeldet hatte (Unterlagen vorbereiten, e.on informieren und Zählerstand übermitteln), einen Grundversorger-Tarif auf meinen Namen und meiner alten Adresse abgeschlossen.Der Tarif ist nicht im Kundenportal zu sehen und e.on weigert sich, diesen Vertrag zu stornieren, obwohl ich offensichtlich nicht mehr an der alten Adresse wohne und alles korrekt gemeldet hatte.Nach unzähligen Telefonaten mit teils inkompetenten, teils nicht kundenorientierten, teils sehr schwer verständlichen Mitarbeitern ist hier immer noch keine Klärung in Sicht.Der Vertrag an der neuen Wohnung wurde mittlerweile auch gekündigt. Nie wieder e.on.",1.0986122886681098,4.564348191467836,0
"Da Eon eine saftige Erhöhung ankündigte, suchten wir uns einen neuen Anbieter und haben gewechselt. Das passte Eon scheinbar nicht. Wir bekamen zig Rechnungen zugesendet, jedesmal stand ein anderer Betrag drauf, sodass man sich fragt ob denen langweilig ist oder die sich nach Lust und Laune aussuchen wollen wie viel Geld sie gerne noch haben möchten. Die Mitarbeiter die man nach langem warten ans Telefon bekommt, haben aber selbst nicht wirklich Ahnung wie es schien. Zudem fordern sie plötzlich eine Guthabenauszahlung von 2021 zurück, mit welcher Begründung wissen wir nicht. Also wir können Aufgrund unserer Erfahrung nur abraten dort einen Vertrag abzuschließen. Rechnungen die keinen Sinn ergeben, keine kompetente Auskunft und Raub unserer Lebenszeit, da wir uns um den Mist kümmern müssen.",0.0,4.804021044733257,0
Der Wechsel der Tarife war schnell und unkompliziert per Internet zu erledigen.Die Abwicklung erfolgte danach reibungslos und alle Formalitäten waren zu meiner Zufriedenheit erledigt.,1.3862943611198906,3.1780538303479458,1
Der Wechsel zu E.ON war unkompliziert und schnell. Prima Service,1.791759469228055,2.302585092994046,1
Alles perfekt,0.6931471805599453,0.6931471805599453,1
Schnelle Bearbeitung,0.0,0.6931471805599453,1
"Es ist Ende August und ich warte immer noch auf die Jahresabrechnung von 2022. Beinahe 9 Monate - das ist nicht seriös. Der Zählerstand wurde unsererseits viele Male seit 31.12.2022 schriftlich eingereicht. Außerdem steht uns seit Januar 2023 aufgrund eines Netzbetreiber-Wechsels ein günstiger Tarif für die Grundversorgung zu. Wir haben eine Wärmepumpe mit Doppeltarifzähler. Auf mehrere schriftliche Anfragen sowie Kündigungsschreiben erfolgte monatelang keine Reaktion. Dann eine Information, dass alle Tarife auf der Homepage zu finden sind. Keine Stellungnahme zu meinen Schreiben. Bei telefonischem Kontakt erhielt ich jedesmal unterschiedliche Aussagen. Ein Mitarbeiter war sehr hilfsbereit und erschien kompetent. Laut seiner Aussage wäre ein Wechsel in den Grundversorgungstarif rückwirkend zum Januar 2023 möglich und würde eingerichtet. Die gleiche Aussage erhielten wir von unserem örtlichen Kundenberater. Eine schriftliche Bestätigung kam leider nicht! Bei erneuten Anfragen hierzu widersprachen andere Servicemitarbeiter den vorher bestätigen Aussagen ihrer Kollegen und meinten ein rückwirkender Wechsel sei trotz schriftlich eingegangener Kündigung unsererseits nicht möglich. Mehrere Service Mitarbeiterinnen/Mitarbeiter waren unfreundlich und mehrere Telefonate wurden plötzlich beendet - anscheinend ein technischer Fehler! Vor einer Woche erhielt ich eine Kopie der Jahresabrechnung 2022 für einen ganz anderen Vertrag (HaushaltsStrom). Angeblich hätte ich um eine erneute Zusendung dieser Rechnung gebeten. Diese Abrechnung liegt uns bereits vor und betrifft nicht den Vertrag für die Wärmepumpe. Uns steht für 2022 eine erhebliche Rückzahlung zu. Meiner Meinung nach um die 800 Euro. Geschweige denn die Rückzahlung seit Januar 2023, falls der Grundversorgungstarif anerkannt wird. Der Service ist katastrophal! Die Aussagen der Mitarbeiter widersprechen sich absolut!! Es gibt keine schriftlichen Bestätigungen zu mündlichen getroffenen Vereinbarungen! Wartezeiten von 9 Monaten sind seine Frechheit! Am Anfang der Telefonate wird darauf hingewiesen, dass man im Anschluss in der Leitung bleiben kann und eventuelle Kritik äußern kann. Dies ist nicht möglich! Mehrere Telefonate brechen angeblich wegen der Technik plötzlich ab, nachdem man 20 Minuten in der Warteschleife hängt und froh ist mit einem Service Berater zu reden. Viele Mitarbeiter sprechen sehr gebrochen Deutsch. Eine Verbindung zur Rechnungsabteilung kam mehrere Male nicht zustande. Nur Tonbänder und dann die Rückleitung zu Mitarbeiter, die keine hilfreichen Aussagen zu meinem Fall machen können. Eine Verbindung zu Vorgesetzten oder zuständigen Mitarbeitern ist ebenfalls nie möglich. Ich bin sprachlos über ein derartiges Verhalten. Bei der Werbung im Fernsehen denkt man, es ist ein seriöses, fortschrittliches Unternehmen. Ich bin maßlos enttäuscht.",0.6931471805599453,5.499,0
"Über 2! Jahre bekommt es dieser Verein nicht hin, einen ganz banalen Wasseranschluss zu kündigen und diesen auf den neuen Besitzer des Hauses umzuschreiben. Unzählige Telefonate wurden geführt, sowie hunderte E-Mails und Briefe abgeschickt, und das seitens des Käufers sowie dem Verkäufer. Und es geschieht nichts. Soviel Inkompetenz ist schon bewundernswert!",1.3862943611198906,3.9318256327243257,0
Unkompliziert und schnell,1.3862943611198906,1.0986122886681098,1
Beratung durch den Mitarbeiter war echt Topp sehr schnelle und freundliche Abwicklung,0.0,2.4849066497880004,1
Änderungen sind online sehr gut einzugeben.,1.6094379124341005,1.791759469228055,1
Sehr kompetente Hilfe ohne die sonst übliche Ungeduld seitens der Hotline.,1.791759469228055,2.3978952727983707,1
Gute Abwicklung des Anbieterwechsels,1.0986122886681098,1.3862943611198906,1
Kundenfreundlichkeit wird bei EON eingehalten,0.0,1.6094379124341005,1
"Mir gefällt das ich meinen Zählerstand einfach online eingeben kann,auch die jahresabrechnung war am nächsten Tag da nur die ständigen Preisunterschiede finde ich schlimm man sollte langjährigen Kunden immer einen guten Preis anbieten sonst sind sie irgendwann weg .",1.0986122886681098,3.6635616461296463,1
"Kürzlich habe ich meinen Abschlag nach meinen Wünschen angepasst und war begeistert wie einfach und unkompliziert das möglich war. Vielen Dank dafür ! Auch der Service von E.ON ist sehr gut. Mein einziges Problem war telefonisch eine Verbindung zu bekommen. Es hat drei Stunden gedauert bis ich endlich eine Mitarbeiterin ans Telefon bekommen habe und das war für mich sehr nervig. Als ich das sehr nette Gespräch mit der Mitarbeiterin bewerten wollte, wurde das Telefonat leider von E.on unterbrochen. Das fand ich sehr schade, denn die MA hat mir sehr geholfen ! Mit freundlichen Grüßen Anita Kretzschmar",1.9459101490553128,4.574710978503383,1
Gut übersichtlich,0.6931471805599453,0.6931471805599453,1
Top super bestens,1.0986122886681098,1.0986122886681098,1
War schnell und unkompliziert ohne langen Post weg,0.0,2.079441541679836,1
Schnelligkeit,1.0986122886681098,0.0,1
Einfache Bedienung über das Kunden Portal,1.0986122886681098,1.791759469228055,1
Es ist übersichtlich und einfach zu bearbeiten,1.791759469228055,1.9459101490553128,1
scjhnelle Abwicklung ohne Bürokratie,0.0,1.3862943611198906,1
Sehr gute App! Guter Service! Noch hinnehmbare Preise!,1.0986122886681098,2.079441541679836,1
Guter Service online.,0.6931471805599453,1.0986122886681098,1
"z. B. werde ich aufgefordert, meinen Zählerstand online aufzugeben, um dann zu erfahren dass dies z. Zt. nicht möglich ist.",0.0,2.995732273553991,0
